attrelid,attname,atttypid,attstattarget,attlen,attnum,attndims,attcacheoff,atttypmod,attbyval,attalign,attstorage,attcompression,attnotnull,atthasdef,atthasmissing,attidentity,attgenerated,attisdropped,attislocal,attinhcount,attcollation,attacl,attoptions,attfdwoptions,attmissingval
12379,n_tup_del,20,-1,8,10,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12379,n_tup_hot_upd,20,-1,8,11,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12383,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12383,schemaname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12383,relname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12383,heap_blks_read,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12383,heap_blks_hit,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12383,idx_blks_read,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12383,idx_blks_hit,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12383,toast_blks_read,20,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12383,toast_blks_hit,20,-1,8,9,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12383,tidx_blks_read,20,-1,8,10,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12383,tidx_blks_hit,20,-1,8,11,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12388,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12388,schemaname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12388,relname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12388,heap_blks_read,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12388,heap_blks_hit,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12388,idx_blks_read,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12388,idx_blks_hit,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12388,toast_blks_read,20,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12388,toast_blks_hit,20,-1,8,9,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12388,tidx_blks_read,20,-1,8,10,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12388,tidx_blks_hit,20,-1,8,11,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12392,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12392,schemaname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12392,relname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12392,heap_blks_read,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12392,heap_blks_hit,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12392,idx_blks_read,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12392,idx_blks_hit,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12392,toast_blks_read,20,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12392,toast_blks_hit,20,-1,8,9,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12392,tidx_blks_read,20,-1,8,10,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12392,tidx_blks_hit,20,-1,8,11,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12396,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12396,indexrelid,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12396,schemaname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12396,relname,19,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12396,indexrelname,19,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12396,idx_scan,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12396,idx_tup_read,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12396,idx_tup_fetch,20,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12401,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12401,indexrelid,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12401,schemaname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12401,relname,19,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12401,indexrelname,19,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12401,idx_scan,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12401,idx_tup_read,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12401,idx_tup_fetch,20,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12405,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12405,indexrelid,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12405,schemaname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12405,relname,19,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12405,indexrelname,19,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12405,idx_scan,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12405,idx_tup_read,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12405,idx_tup_fetch,20,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12409,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12409,indexrelid,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12409,schemaname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12409,relname,19,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12409,indexrelname,19,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12409,idx_blks_read,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12409,idx_blks_hit,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12414,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12414,indexrelid,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12414,schemaname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12414,relname,19,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12414,indexrelname,19,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12414,idx_blks_read,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12414,idx_blks_hit,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12418,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12418,indexrelid,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12418,schemaname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12418,relname,19,-1,64,4,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12418,indexrelname,19,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12418,idx_blks_read,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12418,idx_blks_hit,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12422,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12422,schemaname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12422,relname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12422,blks_read,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12422,blks_hit,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12427,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12427,schemaname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12427,relname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12427,blks_read,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12427,blks_hit,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12431,relid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12431,schemaname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12431,relname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12431,blks_read,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12431,blks_hit,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12435,datid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12435,datname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12435,pid,23,-1,4,3,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12435,leader_pid,23,-1,4,4,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12435,usesysid,26,-1,4,5,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12435,usename,19,-1,64,6,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12435,application_name,25,-1,-1,7,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12435,client_addr,869,-1,-1,8,0,-1,-1,f,i,m,,f,f,f,,,f,t,0,0,,,,
12435,client_hostname,25,-1,-1,9,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12435,client_port,23,-1,4,10,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12435,backend_start,1184,-1,8,11,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12435,xact_start,1184,-1,8,12,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12435,query_start,1184,-1,8,13,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12435,state_change,1184,-1,8,14,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12435,wait_event_type,25,-1,-1,15,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12435,wait_event,25,-1,-1,16,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12435,state,25,-1,-1,17,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12435,backend_xid,28,-1,4,18,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12435,backend_xmin,28,-1,4,19,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12435,query_id,20,-1,8,20,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12435,query,25,-1,-1,21,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12435,backend_type,25,-1,-1,22,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12440,pid,23,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12440,usesysid,26,-1,4,2,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12440,usename,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12440,application_name,25,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12440,client_addr,869,-1,-1,5,0,-1,-1,f,i,m,,f,f,f,,,f,t,0,0,,,,
12440,client_hostname,25,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12440,client_port,23,-1,4,7,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12440,backend_start,1184,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12440,backend_xmin,28,-1,4,9,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12440,state,25,-1,-1,10,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12440,sent_lsn,3220,-1,8,11,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12440,write_lsn,3220,-1,8,12,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12440,flush_lsn,3220,-1,8,13,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12440,replay_lsn,3220,-1,8,14,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12440,write_lag,1186,-1,16,15,0,-1,-1,f,d,p,,f,f,f,,,f,t,0,0,,,,
12440,flush_lag,1186,-1,16,16,0,-1,-1,f,d,p,,f,f,f,,,f,t,0,0,,,,
12440,replay_lag,1186,-1,16,17,0,-1,-1,f,d,p,,f,f,f,,,f,t,0,0,,,,
12440,sync_priority,23,-1,4,18,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12440,sync_state,25,-1,-1,19,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12440,reply_time,1184,-1,8,20,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12445,name,25,-1,-1,1,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12445,blks_zeroed,20,-1,8,2,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12445,blks_hit,20,-1,8,3,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12445,blks_read,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12445,blks_written,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12445,blks_exists,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12445,flushes,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12445,truncates,20,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12445,stats_reset,1184,-1,8,9,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12449,pid,23,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12449,status,25,-1,-1,2,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12449,receive_start_lsn,3220,-1,8,3,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12449,receive_start_tli,23,-1,4,4,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12449,written_lsn,3220,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12449,flushed_lsn,3220,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12449,received_tli,23,-1,4,7,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12449,last_msg_send_time,1184,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12449,last_msg_receipt_time,1184,-1,8,9,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12449,latest_end_lsn,3220,-1,8,10,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12449,latest_end_time,1184,-1,8,11,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12449,slot_name,25,-1,-1,12,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12449,sender_host,25,-1,-1,13,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12449,sender_port,23,-1,4,14,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12449,conninfo,25,-1,-1,15,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12453,subid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12453,subname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12453,pid,23,-1,4,3,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12453,relid,26,-1,4,4,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12453,received_lsn,3220,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12453,last_msg_send_time,1184,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12453,last_msg_receipt_time,1184,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12453,latest_end_lsn,3220,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12453,latest_end_time,1184,-1,8,9,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12458,pid,23,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12458,ssl,16,-1,1,2,0,-1,-1,t,c,p,,f,f,f,,,f,t,0,0,,,,
12458,version,25,-1,-1,3,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12458,cipher,25,-1,-1,4,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12458,bits,23,-1,4,5,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12458,client_dn,25,-1,-1,6,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12458,client_serial,1700,-1,-1,7,0,-1,-1,f,i,m,,f,f,f,,,f,t,0,0,,,,
12458,issuer_dn,25,-1,-1,8,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12462,pid,23,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12462,gss_authenticated,16,-1,1,2,0,-1,-1,t,c,p,,f,f,f,,,f,t,0,0,,,,
12462,principal,25,-1,-1,3,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12462,encrypted,16,-1,1,4,0,-1,-1,t,c,p,,f,f,f,,,f,t,0,0,,,,
12466,slot_name,19,-1,64,1,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12466,plugin,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12466,slot_type,25,-1,-1,3,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12466,datoid,26,-1,4,4,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12466,database,19,-1,64,5,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12466,temporary,16,-1,1,6,0,-1,-1,t,c,p,,f,f,f,,,f,t,0,0,,,,
12466,active,16,-1,1,7,0,-1,-1,t,c,p,,f,f,f,,,f,t,0,0,,,,
12466,active_pid,23,-1,4,8,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12466,xmin,28,-1,4,9,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12466,catalog_xmin,28,-1,4,10,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12466,restart_lsn,3220,-1,8,11,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12466,confirmed_flush_lsn,3220,-1,8,12,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12466,wal_status,25,-1,-1,13,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12466,safe_wal_size,20,-1,8,14,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12466,two_phase,16,-1,1,15,0,-1,-1,t,c,p,,f,f,f,,,f,t,0,0,,,,
12471,slot_name,25,-1,-1,1,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12471,spill_txns,20,-1,8,2,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12471,spill_count,20,-1,8,3,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12471,spill_bytes,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12471,stream_txns,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12471,stream_count,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12471,stream_bytes,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12471,total_txns,20,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12471,total_bytes,20,-1,8,9,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12471,stats_reset,1184,-1,8,10,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,datid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12475,datname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12475,numbackends,23,-1,4,3,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12475,xact_commit,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,xact_rollback,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,blks_read,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,blks_hit,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,tup_returned,20,-1,8,8,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,tup_fetched,20,-1,8,9,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,tup_inserted,20,-1,8,10,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,tup_updated,20,-1,8,11,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,tup_deleted,20,-1,8,12,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,conflicts,20,-1,8,13,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,temp_files,20,-1,8,14,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,temp_bytes,20,-1,8,15,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,deadlocks,20,-1,8,16,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,checksum_failures,20,-1,8,17,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,checksum_last_failure,1184,-1,8,18,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,blk_read_time,701,-1,8,19,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,blk_write_time,701,-1,8,20,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,session_time,701,-1,8,21,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,active_time,701,-1,8,22,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,idle_in_transaction_time,701,-1,8,23,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,sessions,20,-1,8,24,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,sessions_abandoned,20,-1,8,25,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,sessions_fatal,20,-1,8,26,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,sessions_killed,20,-1,8,27,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12475,stats_reset,1184,-1,8,28,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12480,datid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12480,datname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12480,confl_tablespace,20,-1,8,3,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12480,confl_lock,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12480,confl_snapshot,20,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12480,confl_bufferpin,20,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12480,confl_deadlock,20,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12484,funcid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12484,schemaname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12484,funcname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12484,calls,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12484,total_time,701,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12484,self_time,701,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12489,funcid,26,-1,4,1,0,-1,-1,t,i,p,,f,f,f,,,f,t,0,0,,,,
12489,schemaname,19,-1,64,2,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12489,funcname,19,-1,64,3,0,-1,-1,f,c,p,,f,f,f,,,f,t,0,950,,,,
12489,calls,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12489,total_time,701,-1,8,5,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12489,self_time,701,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12494,archived_count,20,-1,8,1,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12494,last_archived_wal,25,-1,-1,2,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12494,last_archived_time,1184,-1,8,3,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12494,failed_count,20,-1,8,4,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12494,last_failed_wal,25,-1,-1,5,0,-1,-1,f,i,x,,f,f,f,,,f,t,0,100,,,,
12494,last_failed_time,1184,-1,8,6,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
12494,stats_reset,1184,-1,8,7,0,-1,-1,t,d,p,,f,f,f,,,f,t,0,0,,,,
